ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott542679	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott543770	2	2	0	0	5		tree_ot_2184@tree1.tre,tree_pg_2913@tree6741.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,TAXONOMY
ott544654	2	3	0	0	7		tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_763@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott54484	2	4	0	0	7		tree_ot_2072@tree2.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott547248	2	4	0	0	7		tree_ot_2145@tree2.tre,tree_ot_531@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott549510	2	8	0	0	8		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott550025	3	6	2	1	5	tree_ot_2228@tree1.tre	tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott550052	2	3	0	0	4		tree_ot_129@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott550870	2	3	0	0	6		tree_ot_2228@tree1.tre,tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott551573	2	5	0	0	8		tree_ot_2019@tree15.tre,tree_ot_2159@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott551809	4	7	16	6	6	tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre,tree_ot_763@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott551813	2	6	0	0	9		tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_763@tree1.tre,tree_ot_869@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott552301	2	3	0	0	8		tree_ot_2179@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1586@tree3208.tre,tree_pg_2332@tree4912.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott5559044	6	7	12	3	1	tree_ot_2228@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott563839	2	7	0	0	4		tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott565044	3	3	0	0	5		tree_ot_2097@tree7.tre,tree_ot_2097@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_415@tree2.tre,TAXONOMY
ott565810	5	6	7	2	12	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2146@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_pg_2015@tree4152.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott568709	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott568711	2	2	0	0	6		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott569219	2	3	0	0	3		tree_ot_2145@tree2.tre,tree_ot_165@tree1.tre,TAXONOMY
ott570979	5	6	12	3	7	tree_ot_175@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott572167	5	5	31	8	1	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott572179	4	5	23	8	1	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott573495	3	3	2	1	4	tree_pg_2600@tree6022.tre	tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott583030	9	11	16	2	4	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,TAXONOMY
ott583251	3	4	6	3	3	tree_ot_770@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott5839486	2	1051	0	0	9		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott584448	4	18	9	3	1	tree_ot_2186@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott5852505	3	3	4	2	4	tree_ot_140@tree1.tre,tree_ot_521@tree1.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott5852548	4	4	12	4	5	tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2152@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2084@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott5852575	4	6	5	2	4	tree_ot_2179@tree1.tre,tree_pg_1586@tree3208.tre	tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott5857352	2	2	0	0	5		tree_ot_770@tree1.tre,tree_pg_2591@tree6024.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott5859858	2	3	0	0	3		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,TAXONOMY
ott5859934	19	22	57	5	6	tree_ot_2143@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree14.tre,tree_ot_2080@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_841@tree1.tre,TAXONOMY
ott5859935	2	7	0	0	6		tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott586271	2	3	0	0	5		tree_pg_2913@tree6741.tre,tree_ot_112@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott589161	2	27	0	0	9		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott589166	2	29	0	0	10		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott591138	3	6	6	3	1	tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott592657	2	2	0	0	5		tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott593417	5	5	16	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott594189	15	28	17	2	4	tree_ot_2183@tree1.tre,tree_ot_425@tree1.tre	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,TAXONOMY
ott594197	9	89	38	9	5	tree_ot_2183@tree1.tre,tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott596724	2	3	0	0	6		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott597793	4	6	9	3	3	tree_ot_138@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,TAXONOMY
ott598352	30	45	49	4	3	tree_ot_2079@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2156@tree3.tre,tree_ot_290@tree1.tre,TAXONOMY
ott600908	2	5	0	0	8		tree_ot_2231@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_290@tree1.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott601625	2	2	0	0	6		tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott603922	24	47	49	4	13	tree_pg_2845@tree6606.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott606456	2	2	0	0	4		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_847@tree1.tre,TAXONOMY
ott609781	45	138	127	8	1	tree_ot_2221@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_862@tree1.tre,tree_ot_500@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_531@tree1.tre
ott609787	6	35	7	2	6	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_112@tree1.tre,TAXONOMY
ott609796	3	196	14	7	3	tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2108@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott609798	2	830	0	0	10		tree_ot_2108@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott610933	6	17	15	3	3	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,TAXONOMY
ott610949	7	17	10	3	3	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,TAXONOMY
ott613879	2	3	0	0	8		tree_ot_2082@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott613883	3	3	6	3	14	tree_ot_171@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott6151851	2	3	0	0	7		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott6152180	4	5	3	1	6	tree_ot_2182@tree1.tre	tree_ot_2019@tree12.tre,tree_ot_2179@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott61523	2	2	0	0	6		tree_ot_531@tree1.tre,tree_ot_153@tree1.tre,tree_ot_830@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott6153451	2	8	0	0	7		tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott617799	5	11	14	4	6	tree_ot_770@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott617803	18	40	62	4	3	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,TAXONOMY
ott619181	3	4	6	3	3	tree_ot_180@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_874@tree1.tre,TAXONOMY
ott619340	12	18	30	4	4	tree_ot_2145@tree2.tre,tree_ot_160@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_pg_2805@tree6512.tre,TAXONOMY
ott61985	2	3	0	0	11		tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott620981	7	45	42	9	5	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_118@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott62259	17	25	65	5	2	tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott622872	3	4	2	1	15	tree_ot_809@tree2.tre	tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_831@tree2.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,TAXONOMY
ott624441	10	13	54	8	1	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott624760	2	2	0	0	5		tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott6257	2	2	0	0	7		tree_ot_2079@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott626444	2	2	0	0	7		tree_ot_2019@tree15.tre,tree_ot_2167@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott628492	2	4	0	0	8		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott628493	2	8	0	0	8		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott630226	2	2	0	0	5		tree_ot_2145@tree2.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott630525	2	4	0	0	9		tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_520@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott631323	31	101	126	8	15	tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2875@tree6668.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_ot_841@tree1.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre
ott631580	2	8	0	0	10		tree_ot_2019@tree10.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_2173@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott635218	3	11	6	3	9	tree_ot_2146@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_809@tree2.tre,TAXONOMY
ott635219	2	3	0	0	6		tree_ot_2146@tree1.tre,tree_ot_290@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott636245	5	6	15	4	2	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2575@tree5974.tre,TAXONOMY
ott636275	4	6	12	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott636288	2	3	0	0	7		tree_ot_2145@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_161@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott636377	2	10	0	0	9		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott647109	4	4	3	1	3	tree_pg_1854@tree3743.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott647180	2	14	0	0	14		tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_2168@tree1.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott651068	4	4	12	4	1	tree_ot_2141@tree1.tre,tree_ot_1997@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott656588	10	21	23	3	4	tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,TAXONOMY
ott658064	2	2	0	0	5		tree_ot_2145@tree2.tre,tree_ot_161@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott661149	2	6	0	0	4		tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,TAXONOMY
ott662607	8	10	17	3	5	tree_pg_2866@tree6656.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_1022@tree1.tre,TAXONOMY
ott662621	3	6	4	2	4	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,TAXONOMY
ott662799	4	8	3	1	8	tree_ot_2158@tree1.tre	tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott662805	4	8	2	1	9	tree_ot_2158@tree1.tre	tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_412@Tr77157.tre,tree_ot_847@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott662952	6	9	21	5	1	tree_ot_2230@tree1.tre,tree_ot_2125@tree2.tre,tree_pg_2599@tree6021.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott664347	2	2	0	0	4		tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott664463	6	19	15	3	5	tree_ot_2228@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_655@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2444@tree6526.tre,TAXONOMY
ott664477	4	6	9	4	4	tree_ot_2228@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2184@tree1.tre,tree_ot_655@tree1.tre	tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott666111	2	2	0	0	6		tree_ot_290@tree1.tre,tree_ot_179@tree1.tre,tree_ot_180@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott675126	11	17	23	4	5	tree_ot_2141@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott681193	8	20	28	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott682882	2	2	0	0	5		tree_ot_2145@tree2.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott682886	3	6	6	3	6	tree_ot_2145@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,TAXONOMY
ott683062	9	13	14	3	7	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_841@tree1.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott684042	2	2	0	0	10		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott684043	4	13	21	8	5	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
